hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
8113,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",stone with mud,wood planks,yes,yes,no,yes,yes,no,poorer,,sokoto
8119,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",stone with mud,thatch/palm leaf,no,yes,no,yes,yes,no,poorest,,sokoto
8125,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorest,,sokoto
8131,north west,rural,unprotected well,no facility/bush/field,no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,yes,middle,,sokoto
8137,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,no,no,no,yes,no,poorest,,sokoto
8143,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,no,no,yes,yes,yes,no,poorest,,sokoto
8149,north west,rural,unprotected well,pit latrine without slab/open pit,no,"earth, sand",bamboo with mud,thatch/palm leaf,yes,yes,no,yes,yes,no,poorest,,sokoto
9001,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"palm, bamboo",stone with lime/cement,wood,no,no,no,yes,yes,no,poorer,,sokoto
9003,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"palm, bamboo",stone with mud,palm/bamboo,no,no,no,yes,no,no,poorer,,sokoto
9005,north west,rural,protected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with lime/cement,wood planks,no,yes,no,yes,yes,no,middle,,sokoto
9007,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with lime/cement,wood planks,no,no,no,yes,yes,no,poorest,,sokoto
9009,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"palm, bamboo",stone with lime/cement,wood planks,no,yes,no,yes,yes,no,poorest,,sokoto
9011,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with lime/cement,zinc/metal,no,yes,no,yes,yes,no,poorest,,sokoto
9013,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,wood planks,stone with lime/cement,zinc/metal,no,yes,no,yes,yes,no,middle,,sokoto
9015,north west,rural,protected well,ventilated improved pit latrine (vip),yes,"earth, sand",stone with lime/cement,wood planks,no,no,no,yes,yes,no,poorest,,sokoto
9017,north west,rural,protected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with lime/cement,palm/bamboo,no,yes,no,yes,yes,no,poorest,,sokoto
9019,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,cement,stone with mud,zinc/metal,no,yes,no,no,yes,no,poorer,,sokoto
9021,north west,rural,unprotected well,pit latrine with slab,no,cement,stone with mud,zinc/metal,no,no,no,no,yes,no,poorer,,sokoto
9023,north west,rural,unprotected well,pit latrine without slab/open pit,no,cement,stone with mud,sod,yes,yes,no,yes,yes,yes,poorest,,sokoto
9025,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,cement,stone with mud,sod,yes,yes,no,yes,yes,no,poorest,,sokoto
9027,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,sod,no,yes,no,no,yes,no,poorest,,sokoto
9029,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,sod,yes,yes,no,no,yes,no,poorest,,sokoto
9030,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,cement,stone with mud,sod,no,yes,no,yes,yes,no,poorest,,sokoto
9032,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,cement,stone with mud,zinc/metal,no,no,no,no,yes,no,poorer,,sokoto
9034,north west,rural,protected well,no facility/bush/field,no,"earth, sand",stone with mud,zinc/metal,yes,no,no,yes,yes,no,middle,,sokoto
9036,north west,rural,protected well,no facility/bush/field,no,"earth, sand",stone with lime/cement,zinc/metal,no,no,no,yes,yes,no,middle,,sokoto
9038,north west,rural,protected well,no facility/bush/field,no,"earth, sand",stone with lime/cement,palm/bamboo,no,no,no,yes,yes,no,poorer,,sokoto
9040,north west,rural,protected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,wood planks,no,yes,no,yes,yes,no,poorer,,sokoto
9042,north west,rural,tube well or borehole,no facility/bush/field,no,"earth, sand",stone with mud,sod,yes,no,no,no,yes,no,poorer,,sokoto
9044,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,yes,no,yes,yes,no,poorer,,sokoto
9046,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorest,,sokoto
9048,north west,rural,unprotected well,ventilated improved pit latrine (vip),no,"earth, sand",stone with mud,zinc/metal,no,no,no,yes,yes,no,poorer,,sokoto
10003,north west,urban,protected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,no,richer,,zamfara
10006,north west,urban,protected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,no,no,yes,no,no,poorer,,zamfara
10009,north west,urban,protected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,yes,no,yes,no,no,poorest,,zamfara
10013,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,yes,no,yes,poorest,,zamfara
10016,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,yes,no,yes,no,no,poorest,,zamfara
10017,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,zinc/metal,no,yes,no,yes,no,no,poorest,,zamfara
10022,north west,urban,tube well or borehole,pit latrine with slab,yes,"earth, sand",cement,zinc/metal,no,yes,no,yes,yes,yes,richer,,zamfara
10025,north west,urban,tube well or borehole,pit latrine with slab,no,"earth, sand",cement,zinc/metal,yes,no,no,yes,no,yes,middle,,zamfara
10029,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,zinc/metal,yes,no,no,yes,yes,no,middle,,zamfara
10032,north west,urban,tube well or borehole,pit latrine with slab,yes,"earth, sand",cement,zinc/metal,yes,no,no,yes,yes,no,middle,,zamfara
10035,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,rustic mat,yes,yes,no,yes,yes,no,poorest,,zamfara
10038,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood planks,yes,yes,no,yes,no,no,poorest,,zamfara
10041,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",no walls,zinc/metal,no,yes,no,yes,yes,no,poorest,,zamfara
10045,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,yes,no,yes,yes,no,poorest,,zamfara
10048,north west,urban,unprotected well,pit latrine without slab/open pit,no,cement,dirt,zinc/metal,no,no,no,yes,yes,no,poorest,,zamfara
10051,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,yes,yes,no,yes,yes,no,poorest,,zamfara
10054,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,no,no,yes,yes,no,poorest,,zamfara
10057,north west,urban,unprotected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,yes,no,yes,yes,no,poorer,,zamfara
10061,north west,urban,unprotected well,pit latrine with slab,yes,cement,cement,zinc/metal,yes,yes,no,yes,yes,yes,richer,,zamfara
10064,north west,urban,unprotected well,pit latrine without slab/open pit,no,cement,cement,zinc/metal,no,yes,no,yes,yes,no,poorer,,zamfara
10067,north west,urban,unprotected well,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,yes,yes,no,poorer,,zamfara
10070,north west,urban,protected well,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,no,no,yes,no,no,middle,,zamfara
10073,north west,urban,unprotected well,pit latrine with slab,no,cement,cement,zinc/metal,no,no,yes,yes,yes,no,middle,,zamfara
10077,north west,urban,unprotected well,pit latrine with slab,no,cement,dirt,zinc/metal,no,yes,no,yes,yes,no,poorest,,zamfara
10080,north west,urban,unprotected well,pit latrine with slab,no,"earth, sand",dirt,zinc/metal,yes,yes,no,yes,yes,no,poorest,,zamfara
11001,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,dirt,zinc/metal,yes,yes,no,yes,yes,no,poorest,,zamfara
11002,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,no,poorer,,zamfara
11004,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,dirt,zinc/metal,no,yes,no,yes,yes,no,poorer,,zamfara
11005,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,zinc/metal,no,no,no,yes,yes,no,poorest,,zamfara
11006,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,cement,dirt,zinc/metal,no,no,no,yes,yes,no,poorer,,zamfara
11007,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,zinc/metal,yes,yes,no,yes,yes,no,poorest,,zamfara
11008,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",no walls,zinc/metal,no,no,no,yes,yes,no,poorest,,zamfara
11010,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,cement,dirt,zinc/metal,yes,yes,no,yes,yes,no,poorest,,zamfara
11011,north west,urban,tube well or borehole,flush to pit latrine,yes,cement,dirt,zinc/metal,yes,no,no,yes,yes,no,middle,,zamfara
11012,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",reused wood,wood,no,no,no,no,no,no,middle,,zamfara
11013,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",reused wood,zinc/metal,no,no,no,no,no,no,middle,,zamfara
11015,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,no,no,no,no,no,richer,,zamfara
11016,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,middle,,zamfara
11017,north west,urban,tube well or borehole,pit latrine with slab,yes,"earth, sand",reused wood,no roof,no,no,no,no,no,no,middle,,zamfara
11018,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,cement,cement,zinc/metal,no,yes,no,yes,no,no,middle,,zamfara
11020,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,yes,no,no,yes,no,no,middle,,zamfara
11021,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,sod,yes,yes,no,yes,yes,no,poorest,,zamfara
11022,north west,urban,tube well or borehole,pit latrine with slab,no,cement,stone with mud,wood,yes,yes,no,yes,yes,no,poorer,,zamfara
11023,north west,urban,tube well or borehole,pit latrine with slab,no,cement,cement,zinc/metal,yes,yes,no,yes,yes,yes,poorer,,zamfara
11025,north west,urban,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,zinc/metal,no,no,no,yes,no,no,middle,,zamfara
11026,north west,urban,tube well or borehole,pit latrine with slab,yes,cement,cement,zinc/metal,no,yes,no,yes,yes,yes,middle,,zamfara
11027,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,zinc/metal,no,no,no,yes,no,yes,middle,,zamfara
11028,north west,urban,tube well or borehole,pit latrine with slab,no,"earth, sand",dirt,sod,yes,no,no,yes,yes,no,poorest,,zamfara
11030,north west,urban,unprotected well,pit latrine with slab,yes,cement,cement,zinc/metal,yes,yes,no,yes,no,yes,middle,,zamfara
11031,north west,urban,tube well or borehole,pit latrine without slab/open pit,yes,"earth, sand",dirt,wood planks,no,no,no,yes,yes,no,poorest,,zamfara
12001,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",reused wood,wood planks,yes,yes,no,yes,yes,no,poorest,,zamfara
12003,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,no,no,no,poorer,,zamfara
12005,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,yes,no,no,yes,no,poorest,,zamfara
12007,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,no,yes,no,poorer,,zamfara
12009,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,no,yes,no,poorer,,zamfara
12011,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,no,no,no,poorer,,zamfara
12013,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,no,no,no,poorer,,zamfara
12015,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,no,no,no,yes,no,poorer,,zamfara
12017,north west,rural,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,no,no,no,yes,no,poorer,,zamfara
12019,north west,rural,unprotected spring,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,yes,no,yes,yes,no,poorest,,zamfara
12021,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12023,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,zamfara
12025,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12027,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,zamfara
12029,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12031,north west,rural,unprotected spring,no facility/bush/field,no,"earth, sand",dirt,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12033,north west,rural,unprotected spring,no facility/bush/field,no,"earth, sand",dirt,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12034,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,zamfara
12036,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,yes,no,no,yes,yes,no,poorest,,zamfara
12038,north west,rural,unprotected spring,no facility/bush/field,no,"earth, sand",dirt,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,zamfara
12040,north west,rural,unprotected spring,no facility/bush/field,no,cement,dirt,thatch/palm leaf,no,no,no,yes,yes,no,poorest,,zamfara
12042,north west,rural,unprotected well,pit latrine with slab,no,cement,cement,zinc/metal,yes,no,no,yes,yes,no,poorest,,zamfara
12044,north west,rural,unprotected well,pit latrine with slab,no,cement,cement,zinc/metal,no,yes,no,yes,yes,no,poorest,,zamfara
12046,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,zinc/metal,yes,no,no,yes,yes,no,poorest,,zamfara
12048,north west,rural,unprotected well,pit latrine with slab,no,"earth, sand",stone with mud,no roof,yes,no,no,yes,yes,no,poorest,,zamfara
13002,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,yes,yes,yes,yes,no,poorest,,zamfara
13005,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,no,no,yes,yes,no,poorer,,zamfara
13008,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,yes,yes,no,poorer,,zamfara
13011,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,no,no,yes,yes,no,poorer,,zamfara
13014,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,yes,no,no,yes,yes,no,poorer,,zamfara
13017,north west,rural,tube well or borehole,pit latrine without slab/open pit,no,"earth, sand",dirt,wood,no,no,no,yes,yes,no,poorer,,zamfara
