hhid,hv024,hv025,hv201,hv205,hv206,hv213,hv214,hv215,hv210,hv211,hv212,hv227,hv244,hv247,hv270,sh16_22,shstate
153050,2,2,21,13,0,34,31,31,0,1,0,0,0,0,3,,170
153053,2,2,21,23,0,34,31,31,0,0,0,1,1,0,3,,170
153055,2,2,32,23,0,34,21,35,0,1,0,0,1,0,2,,170
154002,1,1,51,42,1,22,31,12,0,1,0,1,0,1,3,,180
154004,1,1,21,12,1,33,31,34,0,1,0,0,0,1,5,,180
154005,1,1,21,12,1,33,31,32,0,1,0,0,0,1,5,,180
154008,1,1,31,12,1,22,31,22,0,0,0,0,0,1,4,,180
154010,1,1,21,13,1,35,22,12,0,0,0,1,0,0,3,,180
154011,1,1,21,13,1,35,22,31,0,0,0,1,0,1,4,,180
154013,1,1,21,13,1,35,31,31,0,0,0,1,0,1,5,,180
154014,1,1,21,13,1,35,31,31,0,0,0,0,0,0,3,,180
154016,1,1,72,12,1,35,31,31,0,0,0,1,0,1,5,,180
154017,1,1,21,12,1,35,31,31,0,1,0,1,0,1,5,,180
154019,1,1,72,13,1,34,31,31,0,0,0,0,0,1,5,,180
154020,1,1,72,13,1,34,31,31,0,1,0,1,0,1,5,,180
154022,1,1,21,13,1,34,31,31,0,0,0,1,0,1,5,,180
154023,1,1,72,13,1,34,31,31,0,0,0,0,0,1,5,,180
154025,1,1,21,13,1,34,31,31,0,0,0,0,0,1,5,,180
154026,1,1,21,13,0,34,31,31,0,0,0,0,1,1,4,,180
154028,1,1,21,13,1,34,31,31,0,0,0,0,0,1,4,,180
154029,1,1,21,11,1,34,31,31,0,0,0,1,0,1,5,,180
154031,1,1,21,13,1,34,31,31,0,1,0,1,0,0,4,,180
154032,1,1,31,13,1,34,31,31,0,0,0,1,0,0,4,,180
154034,1,1,21,13,1,34,31,31,0,0,0,1,0,1,5,,180
154037,1,1,21,13,1,34,31,31,0,0,0,1,1,1,3,,180
154038,1,1,21,13,1,34,31,31,0,0,0,1,0,0,4,,180
155002,1,1,72,13,1,35,31,31,0,1,0,1,0,1,5,,180
155003,1,1,72,12,1,34,31,31,0,1,1,1,1,1,5,,180
155005,1,1,21,12,1,34,31,35,0,1,0,1,0,1,5,,180
155006,1,1,31,12,1,34,31,32,0,0,0,1,0,1,5,,180
155008,1,1,72,12,1,34,31,31,0,1,0,0,0,1,5,,180
155009,1,1,72,13,1,34,31,31,0,1,0,1,0,1,4,,180
155011,1,1,72,13,1,35,22,22,0,1,0,1,1,1,4,,180
155012,1,1,72,13,1,35,22,22,0,0,0,0,1,0,4,,180
155014,1,1,31,11,1,34,31,31,0,1,1,1,1,1,5,,180
155017,1,1,72,11,1,34,34,31,0,0,0,0,0,1,4,,180
155018,1,1,72,13,1,34,31,31,0,0,0,1,0,1,5,,180
155020,1,1,21,12,1,34,31,32,0,0,0,0,0,0,4,,180
155021,1,1,21,12,1,33,31,32,0,0,0,1,0,1,5,,180
155023,1,1,72,13,1,35,31,31,0,0,0,0,1,1,5,,180
155026,1,1,72,11,1,33,31,31,0,0,1,1,1,1,5,,180
155027,1,1,72,12,1,33,31,31,0,0,0,0,1,1,4,,180
155029,1,1,21,15,1,34,31,34,0,0,0,1,0,1,5,,180
155030,1,1,72,12,1,34,31,31,0,0,1,1,1,1,5,,180
155032,1,1,31,11,1,33,34,31,0,1,1,1,1,1,5,,180
155033,1,1,72,12,1,35,31,31,0,0,1,1,1,1,5,,180
155035,1,1,72,12,1,34,31,31,0,1,1,1,1,1,5,,180
155036,1,1,72,11,1,33,31,31,0,0,1,1,0,1,5,,180
155038,1,1,72,12,1,35,31,31,0,0,1,1,0,1,5,,180
156001,1,2,21,42,0,34,31,34,0,0,0,0,0,0,3,,180
156002,1,2,21,42,0,33,31,32,0,0,0,0,1,1,3,,180
156003,1,2,21,42,0,33,31,34,1,0,0,1,1,1,4,,180
156005,1,2,21,42,0,33,31,22,0,0,0,0,0,1,3,,180
156006,1,2,21,42,0,33,31,35,0,0,0,0,0,0,3,,180
156007,1,2,72,31,0,34,31,31,0,0,0,1,1,1,4,,180
156009,1,2,21,31,0,34,31,31,0,0,0,1,1,1,3,,180
156010,1,2,21,31,0,34,31,31,0,0,0,0,1,0,3,,180
156013,1,2,31,31,0,34,31,31,0,0,0,0,1,0,3,,180
156014,1,2,21,31,0,34,31,31,0,1,0,1,1,1,3,,180
156016,1,2,21,31,0,34,31,31,0,0,0,0,1,1,3,,180
156017,1,2,21,31,0,34,31,31,1,0,0,0,1,0,3,,180
156018,1,2,21,31,0,34,31,31,0,0,0,1,1,0,3,,180
156020,1,2,21,31,0,34,31,31,1,0,0,1,1,0,3,,180
156021,1,2,21,31,0,34,31,31,1,1,0,0,1,0,3,,180
156022,1,2,21,31,0,34,31,31,1,0,0,0,1,0,3,,180
156024,1,2,21,31,0,34,31,31,0,1,0,0,1,1,3,,180
156025,1,2,21,31,0,11,22,31,0,1,0,1,0,0,2,,180
156026,1,2,21,31,0,34,31,31,0,1,0,0,1,1,3,,180
156028,1,2,21,31,0,33,31,31,0,1,0,0,1,1,3,,180
156029,1,2,21,31,0,34,34,31,0,1,0,0,1,0,3,,180
156031,1,2,21,31,0,34,31,31,1,0,0,0,0,0,3,,180
156032,1,2,21,31,0,34,31,31,1,1,0,0,1,0,3,,180
157001,1,2,51,22,1,34,31,32,1,0,0,1,0,1,4,,180
157003,1,2,51,12,1,33,26,32,0,0,0,0,0,1,4,,180
157005,1,2,51,42,1,33,31,32,1,0,0,0,0,0,3,,180
157006,1,2,31,42,0,33,31,32,0,0,0,0,0,1,3,,180
157008,1,2,51,42,1,33,31,32,0,0,0,0,0,0,3,,180
157010,1,2,41,22,1,34,31,31,0,0,0,1,1,1,3,,180
157012,1,2,42,22,0,34,31,31,0,0,0,1,1,1,3,,180
157013,1,2,41,41,0,34,31,31,1,0,0,0,0,0,3,,180
157015,1,2,41,23,0,12,22,12,1,0,0,0,1,0,2,,180
157017,1,2,41,14,0,34,31,31,1,0,0,0,1,0,3,,180
157019,1,2,43,22,1,34,31,31,1,1,1,1,1,1,3,,180
157021,1,2,43,22,1,34,31,31,0,0,0,1,1,1,3,,180
157022,1,2,43,22,1,34,31,31,0,1,0,0,1,1,4,,180
157024,1,2,43,22,1,34,34,31,0,1,0,0,1,1,4,,180
157026,1,2,43,22,1,34,34,31,0,1,0,0,0,0,3,,180
157028,1,2,43,13,1,34,31,31,0,1,1,0,1,1,4,,180
157029,1,2,43,22,1,34,31,31,0,1,0,0,1,1,4,,180
157031,1,2,31,22,1,34,22,31,0,0,0,0,0,1,3,,180
157035,1,2,43,23,0,34,22,31,1,0,0,0,1,0,3,,180
157036,1,2,43,23,0,34,22,31,0,0,0,0,1,1,3,,180
157038,1,2,43,22,0,34,22,31,0,1,0,1,1,0,3,,180
157040,1,2,42,23,0,34,31,31,0,0,0,1,1,0,3,,180
157042,1,2,31,22,0,34,31,31,0,1,1,1,1,1,3,,180
157044,1,2,72,13,0,33,31,31,0,1,1,0,0,1,5,,180
158005,1,2,21,23,1,35,22,12,0,0,0,1,1,0,3,,180
158008,1,2,21,23,1,35,31,12,0,1,0,1,1,0,2,,180
158010,1,2,21,23,1,35,31,12,0,0,0,0,1,0,3,,180
158013,1,2,31,23,0,35,31,31,0,0,0,0,1,1,3,,180
158016,1,2,31,23,0,35,22,12,0,0,0,0,1,1,3,,180
158019,1,2,31,23,1,35,31,31,0,1,1,0,1,1,4,,180
158021,1,2,31,22,1,11,22,12,0,0,1,0,1,1,3,,180
158024,1,2,31,31,0,11,22,12,0,0,0,0,1,0,2,,180
158027,1,2,31,22,1,11,22,12,0,0,0,1,1,0,2,,180
158029,1,2,31,22,1,11,22,12,0,0,0,1,1,1,3,,180
158032,1,2,31,31,1,11,22,12,0,0,0,1,1,1,2,,180
158035,1,2,31,22,1,11,22,12,0,1,0,1,1,0,2,,180
158038,1,2,51,12,1,33,31,32,0,1,0,1,0,1,3,,180
158040,1,2,31,31,1,31,31,32,0,0,0,0,1,0,3,,180
158043,1,2,51,31,1,31,31,22,0,0,0,0,1,0,2,,180
158046,1,2,32,31,1,22,31,32,0,0,0,0,0,0,2,,180
158048,1,2,31,31,1,21,31,32,0,0,0,0,1,0,2,,180
158051,1,2,31,22,0,11,22,12,0,1,0,1,1,0,2,,180
158054,1,2,32,22,0,11,22,12,0,0,0,0,1,0,2,,180
158057,1,2,31,22,0,11,22,12,0,0,0,0,1,0,2,,180
158059,1,2,31,22,0,11,22,12,0,0,0,0,1,0,2,,180
158062,1,2,21,22,0,11,22,12,0,1,0,0,1,0,1,,180
158065,1,2,31,22,0,11,22,12,0,1,0,0,1,0,2,,180
158068,1,2,31,22,0,11,22,12,0,1,0,0,1,0,2,,180
159001,1,2,31,31,0,21,31,32,0,0,0,1,1,0,3,,180
159003,1,2,32,31,0,31,26,32,0,0,0,0,0,0,2,,180
159005,1,2,51,31,0,22,31,23,0,0,0,0,1,0,2,,180
159006,1,2,21,31,0,33,31,32,0,0,0,0,0,1,3,,180
159008,1,2,32,31,0,22,31,32,0,0,0,0,1,0,2,,180
159009,1,2,42,31,0,34,31,31,0,0,0,0,0,0,3,,180
159011,1,2,31,23,0,11,22,31,0,1,0,1,1,0,2,,180
159013,1,2,31,21,0,11,22,12,1,1,0,1,1,1,2,,180
159014,1,2,31,23,0,11,22,12,0,1,0,1,1,0,2,,180
159016,1,2,31,31,0,11,22,12,0,0,1,0,1,0,2,,180
159017,1,2,31,31,0,11,22,12,0,0,0,1,1,1,2,,180
159019,1,2,31,31,0,11,22,12,0,0,0,1,1,0,2,,180
159021,1,2,31,31,0,11,22,12,0,0,0,0,1,0,2,,180
159022,1,2,31,31,0,11,22,12,0,0,0,1,1,0,2,,180
159025,1,2,31,15,0,34,31,31,1,1,0,1,1,1,4,,180
159027,1,2,31,31,0,34,31,31,0,0,0,0,1,0,3,,180
159029,1,2,31,31,0,34,31,31,0,1,0,0,1,1,4,,180
159030,1,2,31,31,0,11,21,12,0,1,0,0,1,0,2,,180
159032,1,2,31,31,0,34,22,12,0,0,0,0,0,0,2,,180
159033,1,2,31,31,0,11,22,12,0,0,0,0,1,0,2,,180
159035,1,2,31,31,0,11,22,12,0,0,0,0,0,0,2,,180
159037,1,2,31,31,0,11,22,12,0,0,0,0,1,0,2,,180
159038,1,2,31,31,0,11,22,12,0,1,0,1,1,0,2,,180
160002,1,2,42,31,0,11,22,12,0,0,0,1,1,0,1,,180
160004,1,2,42,31,0,11,22,12,0,0,0,0,1,0,2,,180
160005,1,2,42,22,0,11,22,12,0,0,0,0,1,0,2,,180
160007,1,2,42,31,0,11,22,12,1,0,1,1,1,0,2,,180
160008,1,2,42,31,0,11,21,12,0,0,0,0,1,0,2,,180
160009,1,2,42,31,0,11,22,12,0,0,0,0,1,0,1,,180
160011,1,2,42,31,0,11,21,12,0,0,0,1,1,0,2,,180
160012,1,2,31,31,0,33,31,32,1,0,0,0,1,0,2,,180
160013,1,2,42,31,0,11,21,12,0,1,0,1,1,0,2,,180
160016,1,2,42,31,0,11,22,12,0,0,0,0,1,0,1,,180
160017,1,2,42,31,0,11,21,12,0,1,0,0,1,0,2,,180
160019,1,2,42,31,0,11,22,12,1,0,0,0,1,0,2,,180
160020,1,2,42,31,0,11,22,12,0,0,0,1,1,0,2,,180
160021,1,2,42,31,0,11,22,12,0,0,0,0,1,0,2,,180
160023,1,2,42,31,0,11,22,12,0,0,0,1,0,0,2,,180
160024,1,2,32,31,0,11,22,12,1,0,0,1,1,1,2,,180
160026,1,2,32,31,0,11,21,12,0,1,0,0,1,0,2,,180
160027,1,2,41,31,0,21,24,23,0,0,0,0,0,0,2,,180
160028,1,2,51,31,0,22,26,22,0,0,0,0,0,1,2,,180
160030,1,2,42,31,0,11,22,31,0,0,0,0,1,0,2,,180
160032,1,2,42,31,0,11,22,12,1,0,0,0,1,0,1,,180
160034,1,2,31,31,0,22,31,23,0,0,0,1,1,1,2,,180
161001,1,2,31,23,0,34,31,31,0,1,1,1,1,1,3,,180
161002,1,2,31,13,0,34,22,31,0,0,0,1,0,0,3,,180
161004,1,2,31,21,0,11,22,12,0,0,1,1,1,1,2,,180
161006,1,2,31,22,0,11,22,12,0,0,0,1,1,0,3,,180
161007,1,2,31,31,0,11,22,12,0,0,0,1,1,0,1,,180
161009,1,2,31,43,0,22,31,32,0,1,0,1,0,1,3,,180
161011,1,2,32,42,0,21,31,32,0,0,0,0,0,0,3,,180
161013,1,2,31,42,0,21,31,23,1,0,0,0,1,0,3,,180
161014,1,2,31,42,0,21,31,23,0,0,0,0,1,0,3,,180
161016,1,2,31,42,0,21,26,23,0,0,0,0,1,0,3,,180
161018,1,2,31,22,0,34,31,31,1,1,1,1,1,1,3,,180
161019,1,2,31,21,0,11,31,31,0,1,0,0,1,0,3,,180
161021,1,2,31,22,0,11,22,12,1,1,0,0,1,0,2,,180
161023,1,2,31,22,0,11,22,22,0,0,0,0,1,0,2,,180
161024,1,2,31,22,0,11,22,12,0,1,0,0,1,1,2,,180
161026,1,2,31,22,0,34,22,31,0,1,0,0,1,1,3,,180
161028,1,2,31,22,0,34,31,31,0,1,0,1,1,1,3,,180
161029,1,2,31,22,0,35,31,31,0,1,0,0,1,0,3,,180
161031,1,2,31,13,0,34,22,31,0,0,0,0,0,0,2,,180
161033,1,2,31,31,0,34,22,12,0,0,0,1,1,0,2,,180
161034,1,2,31,22,0,34,22,31,0,0,0,1,1,0,3,,180
161036,1,2,31,23,0,34,22,12,1,1,0,1,1,1,2,,180
161038,1,2,31,23,0,34,22,12,0,1,0,1,1,1,2,,180
161039,1,2,31,31,0,34,22,12,0,0,0,1,1,0,2,,180
161041,1,2,31,13,0,34,31,31,0,1,0,1,1,1,3,,180
162004,1,2,31,13,0,34,31,31,0,0,0,0,0,0,3,,180
162006,1,2,31,13,0,34,31,31,0,0,0,1,1,0,3,,180
162008,1,2,31,13,0,34,31,31,1,0,0,0,0,1,4,,180
162010,1,2,31,13,0,33,31,31,0,0,0,0,1,1,4,,180
162012,1,2,72,22,0,34,31,31,1,1,1,0,1,1,4,,180
162014,1,2,51,31,0,35,31,31,0,1,0,1,1,1,4,,180
162016,1,2,32,23,0,34,22,31,1,0,0,0,1,0,2,,180
162018,1,2,32,23,0,34,22,31,0,0,0,0,0,0,3,,180
162020,1,2,32,22,0,34,22,31,0,1,0,0,1,0,2,,180
162022,1,2,51,22,0,34,31,31,1,1,1,1,0,1,4,,180
162024,1,2,51,15,0,34,31,31,0,1,0,1,1,0,3,,180
162027,1,2,21,12,0,35,31,31,1,1,0,1,0,1,5,,180
162029,1,2,51,15,1,34,31,31,0,0,0,1,1,0,3,,180
162031,1,2,51,22,0,31,31,31,1,1,0,1,1,0,3,,180
162033,1,2,21,13,1,22,31,23,1,0,0,1,1,0,4,,180
162035,1,2,21,42,0,33,31,32,1,0,0,1,0,0,3,,180
162037,1,2,12,12,1,33,31,34,0,0,0,1,0,1,4,,180
162039,1,2,51,42,0,33,31,32,0,0,0,0,0,0,4,,180
162041,1,2,21,42,0,33,31,32,0,0,0,1,0,0,3,,180
162043,1,2,31,13,0,34,31,31,0,1,0,0,0,1,3,,180
162045,1,2,31,13,0,34,31,31,0,1,0,0,1,1,4,,180
162047,1,2,72,13,0,34,31,31,0,1,1,0,0,1,4,,180
162049,1,2,51,31,0,34,31,31,0,0,0,1,0,0,3,,180
162052,1,2,51,12,0,33,31,31,0,1,1,1,1,1,4,,180
163004,1,1,21,31,0,34,31,31,0,1,0,1,0,1,3,,190
163007,1,1,21,22,1,34,31,31,0,0,0,1,1,1,4,,190
163011,1,1,21,23,1,34,31,31,0,1,0,1,1,1,4,,190
163014,1,1,21,23,0,34,31,31,0,1,1,1,1,1,4,,190
163018,1,1,21,11,1,34,31,31,0,1,0,1,0,1,5,,190
163021,1,1,21,23,1,35,31,31,0,0,0,1,0,1,4,,190
163025,1,1,21,31,1,34,31,31,0,1,0,0,0,0,4,,190
163028,1,1,72,11,1,34,31,31,0,1,1,1,1,1,5,,190
163032,1,1,72,13,1,33,31,31,0,1,1,1,0,1,5,,190
163035,1,1,21,31,0,34,31,31,0,1,0,1,1,0,3,,190
163039,1,1,21,11,1,34,31,31,0,1,1,1,1,1,5,,190
163042,1,1,21,13,0,34,31,31,0,1,0,1,1,1,3,,190
163046,1,1,21,23,1,34,31,31,0,0,0,1,0,1,4,,190
163049,1,1,72,11,0,34,31,31,0,1,0,1,1,1,5,,190
163053,1,1,72,13,1,33,31,31,0,0,1,1,0,1,5,,190
163056,1,1,31,12,0,35,31,31,0,1,0,1,1,1,3,,190
163063,1,1,21,11,0,34,31,31,0,1,1,1,1,1,4,,190
163069,1,1,21,21,0,35,31,31,0,1,0,1,0,1,4,,190
163071,1,1,21,11,0,34,31,31,0,1,0,0,0,1,4,,190
163074,1,1,21,13,0,35,31,31,0,1,0,1,0,1,4,,190
163077,1,1,21,21,0,34,31,31,0,0,0,1,1,1,3,,190
163081,1,1,21,11,1,34,31,31,1,1,1,1,1,1,5,,190
163084,1,1,21,21,0,34,31,31,0,1,0,1,1,0,3,,190
163088,1,1,21,31,0,35,31,31,0,0,0,0,0,0,4,,190
164001,1,1,21,21,1,34,31,31,0,1,1,1,1,1,4,,190
164003,1,1,72,11,1,34,31,31,0,1,1,0,0,1,5,,190
164004,1,1,72,23,1,34,31,31,0,1,1,1,1,1,5,,190
164006,1,1,21,21,1,34,31,31,0,1,0,1,0,1,4,,190
164007,1,1,72,11,1,34,31,31,0,1,1,1,1,1,5,,190
164009,1,1,21,13,1,34,31,31,0,1,0,0,1,1,4,,190
164011,1,1,31,21,0,35,31,31,0,0,0,1,1,1,4,,190
164012,1,1,31,23,0,34,31,31,0,1,0,1,1,0,4,,190
164014,1,1,21,23,1,34,31,31,0,0,0,1,1,0,4,,190
164016,1,1,72,12,1,35,31,31,0,1,1,1,1,1,5,,190
164017,1,1,21,12,1,34,31,31,0,0,0,1,1,1,5,,190
164019,1,1,72,13,1,33,31,31,0,1,1,1,1,1,5,,190
164021,1,1,21,21,1,34,31,31,0,1,1,0,0,1,4,,190
164024,1,1,72,21,1,35,31,31,0,0,0,1,0,1,4,,190
164025,1,1,72,12,1,34,31,31,0,1,0,1,0,1,5,,190
164027,1,1,72,11,1,35,31,31,0,0,1,0,0,1,5,,190
164029,1,1,21,23,1,34,31,31,0,1,0,1,1,0,4,,190
164034,1,1,21,23,1,34,31,31,0,1,1,1,1,1,5,,190
164035,1,1,31,23,1,35,31,31,0,1,0,1,1,1,4,,190
164037,1,1,21,11,1,34,31,31,0,1,1,0,1,1,4,,190
164039,1,1,21,23,1,33,31,31,1,1,1,1,1,1,4,,190
164040,1,1,31,22,1,34,31,31,0,0,0,0,0,0,3,,190
165001,1,1,31,22,1,34,34,31,0,0,0,0,0,0,4,,190
165003,1,1,31,11,1,34,31,31,0,1,0,1,1,1,4,,190
165004,1,1,31,22,1,34,34,31,0,0,0,1,0,1,4,,190
165006,1,1,31,21,1,34,31,31,0,0,0,1,0,0,4,,190
165007,1,1,72,22,1,34,31,31,0,0,0,0,0,1,5,,190
165009,1,1,31,31,1,34,31,31,0,0,0,0,0,0,3,,190
165011,1,1,21,22,1,34,31,31,0,1,1,1,1,1,5,,190
165013,1,1,31,21,1,35,31,31,1,0,0,0,0,1,5,,190
165014,1,1,21,22,1,34,31,31,1,1,1,1,1,1,5,,190
165016,1,1,21,22,1,34,31,31,0,1,0,1,1,1,4,,190
165018,1,1,21,21,1,34,31,31,0,1,1,1,1,1,5,,190
165019,1,1,31,31,1,35,31,31,0,0,0,1,1,1,5,,190
165021,1,1,31,22,1,34,31,31,0,0,0,0,1,0,3,,190
165023,1,1,13,22,1,34,31,31,0,0,0,0,0,1,5,,190
165024,1,1,32,22,1,34,31,31,0,1,0,1,1,0,4,,190
165026,1,1,21,23,1,34,31,31,1,0,0,0,1,1,4,,190
165027,1,1,31,31,1,34,31,31,0,0,0,0,0,1,5,,190
165029,1,1,31,22,1,34,31,31,1,0,0,0,1,1,5,,190
165031,1,1,21,23,1,34,31,31,0,0,0,1,0,1,5,,190
165032,1,1,21,22,1,34,31,31,0,1,0,1,1,1,4,,190
165034,1,1,21,11,1,34,31,31,1,1,0,1,0,1,5,,190
165036,1,1,21,23,1,34,31,31,0,0,0,1,0,0,4,,190
165037,1,1,21,22,1,34,31,31,0,1,1,1,0,1,5,,190
165039,1,1,21,23,1,34,31,31,0,0,0,0,0,1,3,,190
165041,1,1,31,11,1,34,31,31,0,0,0,1,0,1,4,,190
166001,1,2,31,31,1,34,31,31,0,1,0,0,1,1,4,,190
166003,1,2,21,31,1,34,31,31,0,0,0,0,1,0,4,,190
166006,1,2,21,31,1,35,31,31,0,0,0,0,1,0,4,,190
166008,1,2,31,12,1,33,31,31,0,1,1,1,1,1,5,,190
166011,1,2,51,22,1,34,31,35,0,0,0,0,0,1,4,,190
166013,1,2,31,31,1,34,31,31,0,0,0,1,1,1,4,,190
166016,1,2,31,12,1,35,31,31,0,0,0,0,0,0,4,,190
166018,1,2,21,22,1,35,31,35,0,1,1,1,1,1,4,,190
166021,1,2,21,22,1,34,31,31,0,0,0,0,0,1,4,,190
166023,1,2,21,31,1,34,31,31,0,1,0,1,0,1,4,,190
166026,1,2,21,11,1,34,31,31,0,0,1,0,1,1,5,,190
166028,1,2,71,11,1,35,31,31,0,0,1,0,0,0,5,,190
166031,1,2,21,12,1,35,34,35,0,0,0,1,0,1,5,,190
166034,1,2,21,31,1,34,34,31,0,0,0,1,1,0,4,,190
166036,1,2,31,11,1,33,31,31,0,1,1,1,1,1,4,,190
166039,1,2,21,12,1,33,31,31,0,1,1,1,0,1,5,,190
166041,1,2,72,11,1,34,31,31,0,1,0,0,0,1,5,,190
166044,1,2,31,31,1,34,31,31,0,0,0,1,0,0,3,,190
166046,1,2,21,31,0,35,31,31,0,0,0,0,0,1,4,,190
166049,1,2,31,31,1,34,31,31,0,0,0,1,1,1,4,,190
166051,1,2,31,31,0,34,31,31,0,1,0,1,1,1,3,,190
166054,1,2,72,13,1,34,31,31,0,0,0,1,0,1,4,,190
166056,1,2,14,11,1,34,31,31,0,0,0,1,0,1,4,,190
166059,1,2,21,31,1,34,31,35,0,1,1,1,1,1,4,,190
166061,1,2,31,31,1,35,31,31,1,0,0,1,0,0,4,,190
167002,1,2,43,31,0,34,31,31,0,1,0,1,1,1,3,,190
167005,1,2,43,31,0,34,22,31,0,0,0,0,1,0,3,,190
167008,1,2,43,31,0,34,31,31,0,0,0,0,1,1,3,,190
167010,1,2,43,31,0,34,31,31,0,0,0,1,1,1,3,,190
167015,1,2,43,31,0,34,31,31,0,0,0,0,1,0,3,,190
167018,1,2,43,31,0,11,22,31,0,1,1,0,1,1,3,,190
167020,1,2,43,31,0,11,22,31,0,0,0,0,1,1,2,,190
167023,1,2,43,31,0,34,34,31,0,0,0,1,1,0,3,,190
167025,1,2,43,31,0,11,22,31,0,0,0,0,1,0,2,,190
167028,1,2,43,31,0,11,22,31,0,0,0,0,1,0,2,,190
167036,1,2,43,21,0,33,31,31,0,0,0,0,1,0,3,,190
167038,1,2,43,31,1,34,31,31,0,1,0,0,1,0,3,,190
167041,1,2,43,31,0,34,31,31,0,0,0,0,1,0,3,,190
167043,1,2,43,31,0,34,22,31,0,0,0,0,1,0,3,,190
167046,1,2,43,31,0,11,31,31,0,0,0,0,1,0,3,,190
167049,1,2,43,31,0,11,13,31,0,0,0,1,1,0,2,,190
167051,1,2,43,31,0,34,31,31,0,1,0,1,1,0,3,,190
167054,1,2,43,31,1,34,31,31,0,0,0,1,1,1,3,,190
167056,1,2,43,31,0,34,31,31,0,0,0,0,1,0,3,,190
167059,1,2,43,31,0,34,31,31,0,0,0,1,1,0,3,,190
167061,1,2,43,31,1,34,31,31,0,0,0,0,1,1,4,,190
167064,1,2,43,23,0,11,13,31,0,0,0,1,1,0,2,,190
168001,1,2,21,31,1,35,34,31,0,0,0,0,0,1,4,,190
168002,1,2,31,31,1,11,34,35,0,0,0,0,0,0,3,,190
168004,1,2,14,13,1,34,31,35,0,0,0,1,0,0,3,,190
168005,1,2,21,31,1,34,31,31,0,1,0,1,0,1,4,,190
168006,1,2,21,11,1,34,31,35,0,1,0,0,0,1,4,,190
168008,1,2,21,13,1,34,31,31,0,0,0,1,1,1,4,,190
168009,1,2,21,12,1,33,31,31,0,0,0,1,1,1,5,,190
168011,1,2,21,11,1,34,31,35,0,0,0,1,0,0,4,,190
168013,1,2,21,15,1,35,31,31,0,1,0,1,0,1,5,,190
168014,1,2,11,11,1,34,31,31,1,1,0,1,0,1,5,,190
168015,1,2,21,11,1,34,31,35,0,0,1,0,0,1,5,,190
168017,1,2,72,11,1,33,31,31,0,0,1,0,1,1,5,,190
168018,1,2,72,11,1,34,31,35,0,0,0,0,0,0,5,,190
168019,1,2,31,31,1,34,31,35,0,0,0,1,1,0,3,,190
168021,1,2,21,31,1,35,31,31,0,0,1,0,1,1,4,,190
168022,1,2,31,31,1,34,31,35,0,1,0,0,0,0,4,,190
168023,1,2,21,31,1,34,31,35,0,0,0,0,0,1,4,,190
168026,1,2,72,11,1,34,31,31,0,0,0,1,0,0,5,,190
168027,1,2,72,21,1,34,31,31,0,0,0,1,0,1,4,,190
168029,1,2,11,12,1,34,31,31,0,1,1,1,0,1,5,,190
168030,1,2,21,31,1,34,31,31,0,0,0,1,0,1,4,,190
168031,1,2,21,31,1,34,31,35,0,0,0,0,0,1,4,,190
168033,1,2,72,31,1,34,31,31,0,1,0,1,0,1,4,,190
169002,1,2,31,21,1,34,31,31,0,0,0,1,0,0,3,,190
169003,1,2,21,31,1,34,31,31,0,0,0,1,1,1,3,,190
169004,1,2,21,31,1,34,31,31,0,0,0,0,1,0,3,,190
169005,1,2,31,31,1,35,31,31,0,0,0,0,0,0,4,,190
169007,1,2,21,31,1,34,31,31,0,0,0,1,0,0,3,,190
169008,1,2,21,31,1,34,31,31,0,0,0,0,0,1,4,,190
169010,1,2,21,31,1,34,31,31,0,0,0,1,1,1,4,,190
169012,1,2,21,31,1,34,31,31,0,0,0,0,0,0,4,,190
169013,1,2,21,12,1,34,31,31,0,1,0,0,1,1,4,,190
169014,1,2,21,31,1,34,31,31,0,1,0,1,1,1,4,,190
169015,1,2,31,31,1,34,31,31,0,0,0,1,0,0,4,,190
169017,1,2,21,21,1,34,31,31,0,0,0,1,1,1,4,,190
169018,1,2,21,22,1,35,31,31,0,0,0,1,0,1,5,,190
169020,1,2,21,21,1,35,31,31,0,0,0,0,0,1,4,,190
169021,1,2,21,13,1,34,31,31,0,0,0,0,0,1,4,,190
169024,1,2,21,31,0,34,31,31,1,1,0,0,1,0,4,,190
169025,1,2,21,21,1,35,31,31,0,1,0,1,1,1,4,,190
169026,1,2,21,11,1,34,31,31,0,0,0,1,0,1,5,,190
169028,1,2,21,11,1,35,31,31,0,0,0,1,0,1,5,,190
169029,1,2,21,31,1,34,31,31,0,0,0,0,1,1,5,,190
169030,1,2,21,31,1,34,31,31,1,1,0,0,1,1,3,,190
169031,1,2,72,31,1,34,31,31,0,1,0,1,0,0,4,,190
170001,1,2,21,31,0,11,21,12,0,1,0,0,1,0,2,,190
170003,1,2,31,23,0,33,31,31,0,0,0,0,1,0,3,,190
170005,1,2,43,31,0,11,21,12,0,0,0,1,1,0,2,,190
170007,1,2,31,43,0,34,21,31,0,1,0,1,1,0,3,,190
170009,1,2,32,23,0,11,22,31,0,0,0,0,1,0,2,,190
170011,1,2,21,23,0,34,31,31,1,1,0,1,1,1,4,,190
170012,1,2,31,21,0,34,31,31,0,1,0,1,1,0,3,,190
170014,1,2,32,23,0,34,31,31,0,0,0,0,1,0,3,,190
170016,1,2,21,23,0,34,21,31,0,1,0,1,1,1,4,,190
